"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/10-benefits-of-regular-car-detailing","text/html;charset=utf-8","200","OK","","","10 Benefits of Regular Car Detailing in Portland — Squeegee","59","534","Uncover the top 10 benefits of regular car detailing in Portland! Learn how 
detailing protects your paint, preserves your interior, enhances safety, 
and more. Read our latest blog post from Squeegee Detail and discover why 
regular car detailing is essential for maintaining your vehicle’s value and 
appearance. Book your detailing service today!","353","2093","","","10 Benefits of Regular Car Detailing: Keep Your Ride Looking New in Portland.","77","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/10-benefits-of-regular-car-detailing","","","","","","","","","","","","","","","","","2","1","","5","3","0","4.480","84","32","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/10-benefits-of-regular-car-detailing","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-ultimate-guide-to-car-headlight-restoration","text/html;charset=utf-8","200","OK","","","The Ultimate Guide to Car Headlight Restoration | Car Detailing Portland — Squeegee","83","757","Discover the benefits of car headlight restoration with Squeegee Detail in 
Portland. Learn about the process, importance, and real-life 
transformations to ensure safer, clearer driving. Contact us today for 
expert car detailing services","242","1419","","","Brighten Your Drive: The Ultimate Guide to Car Headlight Restoration","68","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-ultimate-guide-to-car-headlight-restoration","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","7","7","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-ultimate-guide-to-car-headlight-restoration","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-pros-and-cons-of-self-service-car-washes-what-you-need-to-know","text/html;charset=utf-8","200","OK","","","The Pros and Cons of Self-Service Car Washes: What You Need to Know | Car Detailing Portland — Squeegee","103","967","Are you thinking about washing a self-service car a try to give your 
vehicle a good cleaning? Think again!","108","640","","","The Pros and Cons of Self-Service Car Washes: What You Need to Know","67","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-pros-and-cons-of-self-service-car-washes-what-you-need-to-know","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","34","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-pros-and-cons-of-self-service-car-washes-what-you-need-to-know","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/howtoget-rid-of-cigarette-smell-in-your-car","text/html;charset=utf-8","200","OK","","","How to Get Rid of Cigarette Smell in Your Car: Tips and Tricks — Squeegee","73","663","Get Rid of Cigarette Smell in Your Car.","39","232","","","How to Get Rid of Cigarette Smell in Your Car: Tips and Tricks","62","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/howtoget-rid-of-cigarette-smell-in-your-car","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/howtoget-rid-of-cigarette-smell-in-your-car","2025-05-30 15:58:31"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/minimizing-mess-in-your-car-tips-for-easy-cleanup","text/html;charset=utf-8","200","OK","","","Minimizing Mess in Your Car: Tips for Easy Cleanup | Car Detailing Portland — Squeegee","86","782","If you're feeling a bit frustrated with the constant mess in your car, 
remember that you're definitely not alone in this! Keeping your car clean 
can sometimes be a bit tricky, especially when you have to deal with those 
pesky crumbs, pet hair, or unexpected spills.","271","1581","","","Minimizing Mess in Your Car: Tips for Easy Cleanup.","51","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/minimizing-mess-in-your-car-tips-for-easy-cleanup","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","34","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/minimizing-mess-in-your-car-tips-for-easy-cleanup","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/what-is-an-engine-bay-detail","text/html;charset=utf-8","200","OK","","","What Is An Engine Bay Detail? Car Detailing Portland — Squeegee","63","580","Discover the importance of engine bay detailing in Portland with Squeegee 
Detail. Learn what an engine bay detail entails, its benefits, and why it's 
essential for your car's performance and longevity. Read our comprehensive 
guide and see how a clean engine bay can transform your vehicle. Contact 
Squeegee Detail today for expert car detailing services in Portland.","374","2236","","","What is an Engine Bay Detail? Unveiling the Hidden Gem of Car Care in Portland.","79","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/what-is-an-engine-bay-detail","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/what-is-an-engine-bay-detail","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-art-of-auto-detailing-understanding-how-long-car-detailing-takes","text/html;charset=utf-8","200","OK","","","Understanding How Long Car Detailing Takes | Car Detailing Portland — Squeegee","78","729","Gain insight into the time it takes in Car Detailing. From basic services 
to comprehensive treatments, understand the factors influencing detailing 
duration.","161","948","","","The Art of Auto Detailing: Understanding How Long Car Detailing Takes","69","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-art-of-auto-detailing-understanding-how-long-car-detailing-takes","","","","","","","","","","","","","","","","","2","1","","7","5","0","7.460","85","33","0","7","7","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-art-of-auto-detailing-understanding-how-long-car-detailing-takes","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-hidden-value-of-your-car-why-keeping-it-clean-matters","text/html;charset=utf-8","200","OK","","","Car Detailing Portland — Squeegee","33","311","Why Keeping Your Car Clean Matters","34","227","","","The Hidden Value of Your Car: Why Keeping It Clean Matters","58","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-hidden-value-of-your-car-why-keeping-it-clean-matters","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-hidden-value-of-your-car-why-keeping-it-clean-matters","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/unlock-the-benefits-of-fall/winter-car-detailing-why-its-essential-for-your-vehicle","text/html;charset=utf-8","200","OK","","","Car Detailing Portland | Unlock the Benefits of Fall/Winter Car Detailing — Squeegee","84","746","Discover the importance of detailing your car during the fall/winter 
season. Protect your vehicle from harsh weather conditions and maintain its 
pristine appearance.","169","1013","","","Unlock the Benefits of Fall/Winter Car Detailing: Why It's Essential for Your Vehicle.","86","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/unlock-the-benefits-of-fall/winter-car-detailing-why-its-essential-for-your-vehicle","","","","","","","","","","","","","","","","","2","2","","6","4","0","5.970","86","33","0","7","7","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/unlock-the-benefits-of-fall/winter-car-detailing-why-its-essential-for-your-vehicle","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/why-mobile-detailing-is-the-perfect-solution-for-busy-people","text/html;charset=utf-8","200","OK","","","Why Mobile Detailing is the Perfect Solution for Busy People. — Squeegee","72","654","Mobile Detailing is the perfect solution for busy people.","57","336","","","Why Mobile Detailing is the Perfect Solution for Busy People.","61","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/why-mobile-detailing-is-the-perfect-solution-for-busy-people","","","","","","","","","","","","","","","","","2","1","","7","5","0","7.460","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/why-mobile-detailing-is-the-perfect-solution-for-busy-people","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-truth-about-car-wax-what-it-really-does-to-your-paint","text/html;charset=utf-8","200","OK","","","The Truth About Car Wax: What It Really Does to Your Paint — Squeegee","69","643","One of the most common things you can do to maintain your car's appearance 
is to wash it and apply a layer of wax.","116","718","","","The Truth About Car Wax: What It Really Does to Your Paint","58","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-truth-about-car-wax-what-it-really-does-to-your-paint","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-truth-about-car-wax-what-it-really-does-to-your-paint","2025-05-30 15:58:32"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/how-does-car-paint-correction-work","text/html;charset=utf-8","200","OK","","","How Does Car Paint Correction Work? Car Detailing Portland — Squeegee","69","652","Discover how car paint correction can restore your vehicle's shine and 
eliminate imperfections. Learn about the detailed process, benefits, and 
expert techniques used by Squeegee Detail, your premier mobile car 
detailing service in Portland. Get answers to common questions and find out 
why paint correction is essential for maintaining your car’s appearance. 
Ready for a flawless finish? Contact Squeegee Detail today!","429","2574","","","How Does Car Paint Correction Work?","35","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/how-does-car-paint-correction-work","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/how-does-car-paint-correction-work","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/wash-your-car-like-a-pro","text/html;charset=utf-8","200","OK","","","Wash Your Car Like A Pro | Car Detailing Portland — Squeegee","60","554","Discover expert tips for washing your car like a pro. From top-down washing 
to the two-bucket method, learn how to keep your vehicle looking great with 
our comprehensive guide.","180","1099","","","Squeegee Tips for Washing Your Car Like a Pro.","46","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/wash-your-car-like-a-pro","","","","","","","","","","","","","","","","","2","1","","8","6","0","8.960","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/wash-your-car-like-a-pro","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/foam-cannon-vs-foam-gun-choosing-the-right-tool-for-car-washing","text/html;charset=utf-8","200","OK","","","Foam Cannon vs. Foam Gun: Choosing the Right Tool for Car Washing. — Squeegee","77","741","Stuck between using a foam cannon or a foam gun to wash your car","64","422","","","Foam Cannon vs. Foam Gun: Choosing the Right Tool for Car Washing.","66","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/foam-cannon-vs-foam-gun-choosing-the-right-tool-for-car-washing","","","","","","","","","","","","","","","","","2","1","","7","5","0","7.460","86","34","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/foam-cannon-vs-foam-gun-choosing-the-right-tool-for-car-washing","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/blood-urine-and-fecal-matter-spot-cleaning","text/html;charset=utf-8","200","OK","","","Blood, Urine, And Fecal Matter Spot Cleaning: Keeping Your Vehicle Fresh and Clean. — Squeegee","94","866","No one likes surprises, but they do occur","41","248","","","Blood, Urine, And Fecal Matter Spot Cleaning: Keeping Your Vehicle Fresh and Clean.","83","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/blood-urine-and-fecal-matter-spot-cleaning","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","89","35","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/blood-urine-and-fecal-matter-spot-cleaning","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/can-water-damage-your-cars-engine-bay-4fnmw","text/html;charset=utf-8","200","OK","","","Keep Your Wheels and Tires Looking Like New: A Guide to Safe Cleaning — Squeegee","80","760","Your wheels and tires are some of the most important parts of your vehicle.","75","463","","","Keep Your Wheels and Tires Looking Like New: A Guide to Safe Cleaning","69","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/can-water-damage-your-cars-engine-bay-4fnmw","","","","","","","","","","","","","","","","","2","1","","7","5","0","7.460","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/can-water-damage-your-cars-engine-bay-4fnmw","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-art-of-detailing-how-far-should-you-go","text/html;charset=utf-8","200","OK","","","The Art of Detailing: How Far Should You Go? | Car detailing Portland — Squeegee","80","725","When it comes to car detailing, is there such a thing as paying too much 
attention to detail?","95","560","","","The Art of Detailing: How Far Should You Go?","44","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-art-of-detailing-how-far-should-you-go","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","34","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-art-of-detailing-how-far-should-you-go","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/can-water-damage-your-cars-engine-bay","text/html;charset=utf-8","200","OK","","","Can Water Damage Your Car's Engine Bay? Here's What You Need to Know. — Squeegee","80","782","Car lovers understand how crucial it is to maintain the engine bay tidy.","72","432","","","Can Water Damage Your Car's Engine Bay? Here's What You Need to Know.","69","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/can-water-damage-your-cars-engine-bay","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/can-water-damage-your-cars-engine-bay","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-car-detailing-checklist-what-to-expect-during-a-squeegee-detailing-session","text/html;charset=utf-8","200","OK","","","Car Detailing Portland| Detailing Checklist — Squeegee","54","487","Discover the ultimate car detailing checklist for a squeegee detailing 
session. From exterior wash to interior polishing, get ready for a 
transformative experience!","168","980","","","The Car Detailing Checklist: What to Expect During a Squeegee Detailing Session.","80","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-car-detailing-checklist-what-to-expect-during-a-squeegee-detailing-session","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","87","34","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-car-detailing-checklist-what-to-expect-during-a-squeegee-detailing-session","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/is-car-detailing-chemicals-safe","text/html;charset=utf-8","200","OK","","","Are Car Detailing Chemicals Safe?  — Squeegee","45","420","Learn how car detailers navigate the world of chemicals to keep your 
vehicle sparkling without compromising safety. Discover tips for choosing 
eco-friendly products that deliver impressive results.","201","1204","","","Keeping Your Ride Gleaming: A Car Detailer's Take on Chemical Safety","68","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/is-car-detailing-chemicals-safe","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/is-car-detailing-chemicals-safe","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/a-comprehensive-guide-to-deep-cleaning-your-cars-interior","text/html;charset=utf-8","200","OK","","","A Comprehensive Guide to Deep Cleaning Your Car's Interior | Car Detailing Portland — Squeegee","94","862","Keeping your car's interior clean is not just about appearances; it's about 
creating a comfortable and healthy environment for your daily commute. In 
this comprehensive guide, we will walk you through the step-by-step process 
of deep cleaning your car's interior, ensuring that every nook and cranny 
is spotless.","320","1903","","","A Comprehensive Guide to Deep Cleaning Your Car's Interior","58","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/a-comprehensive-guide-to-deep-cleaning-your-cars-interior","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/a-comprehensive-guide-to-deep-cleaning-your-cars-interior","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/rain-or-shine-the-debate-on-washing-your-car-in-inclement-weather","text/html;charset=utf-8","200","OK","","","The Debate on Washing Your Car in Inclement Weather | Car Detailing Portland — Squeegee","87","816","Explore the debate on washing your car in inclement weather. Rain's impact, 
risks, and expert opinions. Make an informed decision.","132","805","","","Rain or Shine: The Debate on Washing Your Car in Inclement Weather.","67","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/rain-or-shine-the-debate-on-washing-your-car-in-inclement-weather","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","34","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/rain-or-shine-the-debate-on-washing-your-car-in-inclement-weather","2025-05-30 15:58:33"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/steamer-vs-extractor-choosing-the-right-tool-for-a-professional-car-interior-clean","text/html;charset=utf-8","200","OK","","","Steamer vs. Extractor | Car Detailing Portland — Squeegee","57","519","Discover the ideal tool for a professional car interior clean. Explore the 
differences between steamers and extractors to make the right choice. 
Achieve spotless results with the perfect cleaning solution.","209","1230","","","Steamer vs. Extractor: Choosing the Right Tool for a Professional Car Interior Clean.","85","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/steamer-vs-extractor-choosing-the-right-tool-for-a-professional-car-interior-clean","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","86","33","0","7","7","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/steamer-vs-extractor-choosing-the-right-tool-for-a-professional-car-interior-clean","2025-05-30 15:58:34"
"http://squeegeedetail.com/smoke-odor-removal-portland","","307","HSTS Policy","","","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","https://squeegeedetail.com/smoke-odor-removal-portland","HSTS Redirect","","","None","","http://squeegeedetail.com/smoke-odor-removal-portland","2025-05-30 15:58:34"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/will-car-polish-remove-scratches","text/html;charset=utf-8","200","OK","","","Will Car Polish Remove Scratches? Car Detailing in Portland — Squeegee","70","647","Will car polish remove scratches? Learn the truth from Squeegee Detail, the 
leading mobile car detailing service in Portland. Explore how car polish 
works, read success stories, and get tips to maintain a scratch-free car. 
Contact us today for expert car detailing in Portland!","283","1663","","","Will Car Polish Remove Scratches? Discover the Truth with Squeegee Detail.","74","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/will-car-polish-remove-scratches","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/will-car-polish-remove-scratches","2025-05-30 15:58:34"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-ultimate-guide-to-washing-your-car-how-often-should-you-do-it","text/html;charset=utf-8","200","OK","","","The Ultimate Guide to Washing Your Car: How Often Should You Do It — Squeegee","77","731","Maintain your car's immaculate appearance and shine.","52","338","","","The Ultimate Guide to Washing Your Car: How Often Should You Do It","66","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-ultimate-guide-to-washing-your-car-how-often-should-you-do-it","","","","","","","","","","","","","","","","","2","1","","6","4","0","5.970","85","33","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-ultimate-guide-to-washing-your-car-how-often-should-you-do-it","2025-05-30 15:58:34"
"http://squeegeedetail.com/","","307","HSTS Policy","","","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","3","0","","1","1","0","1.490","0","0","0","0","0","0","","","","","","","","https://squeegeedetail.com/","HSTS Redirect","","","None","","http://squeegeedetail.com/","2025-05-30 15:58:34"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/the-dos-and-donts-after-getting-a-ceramic-coating","text/html;charset=utf-8","200","OK","","","The Do's and Dont's After Getting a Ceramic Coating | Car Detailing Portland — Squeegee","87","791","Discover the essential guide to maintaining your ceramic-coated car's shine 
in Portland. Learn the do's and dont's to protect your investment and keep 
your vehicle gleaming for years to come.","195","1172","","","Unlocking the Ultimate Shine: The Do's and Dont's After Getting a Ceramic Coating.","82","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-dos-and-donts-after-getting-a-ceramic-coating","","","","","","","","","","","","","","","","","2","1","","8","6","0","8.960","85","33","0","7","7","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/the-dos-and-donts-after-getting-a-ceramic-coating","2025-05-30 15:58:34"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/interior-detailing","text/html;charset=utf-8","200","OK","","","Interior Detailing — Squeegee","29","263","When it comes to interior car detailing, there's more than meets the eye.","73","438","","","Interior Detailing","18","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/interior-detailing","","","","","","","","","","","","","","","","","3","1","","7","4","0","5.970","99","35","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/interior-detailing","2025-05-30 15:58:34"
"https://squeegeedetail.com/pressure-washing-portland","text/html;charset=utf-8","200","OK","","","Portland's Top Pressure Washing — Squeegee","42","410","Experience the transformative power of professional Pressure Washing in 
Portland. Restore the beauty of your surfaces with Portland power Wash. Get 
a free quote today!","171","1054","","","Pressure Wash Portland","22","","0","","","","","","https://squeegeedetail.com/pressure-washing-portland","","","","","","","","","","","","","","","","","3","0","","2","2","0","2.990","81","30","0","8","7","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/pressure-washing-portland","2025-05-30 15:58:35"
"https://squeegeedetail.com/squeegee-car-detailing-blogs?author=6384ce0d27b35315f2cb89c9","","0","Blocked by robots.txt","","","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","3","0","","70","35","0","52.240","0","0","0","0","0","0","","","","","","","","","","","","None","","https://squeegeedetail.com/squeegee-car-detailing-blogs?author=6384ce0d27b35315f2cb89c9","2025-05-30 15:58:35"
"https://book.squeegeedetail.com/","text/html;charset=UTF-8","200","OK","","","","0","0","","0","0","","","Account Restricted","18","","0","","","all","","","","","","","","","","","","","","","","","","","","3","0","","1","1","0","1.490","4","1","0","2","1","0","","","","","","","","","","","en","1.1","","https://book.squeegeedetail.com/","2025-05-30 15:58:37"
"https://book.squeegeedetail.com/login","text/html;charset=UTF-8","200","OK","","","","0","0","","0","0","","","","0","","0","","","all","","","","","","","","","","","","","","","","","","","","4","0","","4","1","0","1.490","0","0","0","0","0","0","","","","","","","","","","","en","1.1","","https://book.squeegeedetail.com/login","2025-05-30 15:58:37"
"https://squeegeedetail.com/full-detail","text/html;charset=utf-8","404","Not Found","","","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","4","0","","3","1","0","1.490","0","0","0","0","0","0","","","","","","","","","","","","1.1","","https://squeegeedetail.com/full-detail","2025-05-30 15:58:39"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/aftercare-101-taking-care-of-your-cars-new-ceramic-coating","text/html;charset=utf-8","200","OK","","","Aftercare 101: Taking Care of Your Car's New Ceramic Coating — Squeegee","71","671","There's no better way to protect your car than with a ceramic coating.","70","429","","","Aftercare 101: Taking Care of Your Car's New Ceramic Coating","60","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/aftercare-101-taking-care-of-your-cars-new-ceramic-coating","","","","","","","","","","","","","","","","","4","1","","6","3","0","4.480","94","36","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/aftercare-101-taking-care-of-your-cars-new-ceramic-coating","2025-05-30 15:58:39"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/exterior-detailing","text/html;charset=utf-8","200","OK","","","What is Exterior Detailing? — Squeegee","38","349","If you're looking for an easy way to make your car look new, exterior 
detailing is a great place to start.","108","621","","","What is Exterior Detailing?","27","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/exterior-detailing","","","","","","","","","","","","","","","","","5","1","","8","3","0","4.480","96","35","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/exterior-detailing","2025-05-30 15:58:39"
"https://squeegeedetail.com/exterior-detailing-shine-and-protection-","","301","Moved Permanently","","","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","5","0","","1","1","0","1.490","0","0","0","0","0","0","","","","","","","","http://squeegeedetail.com/full-exterior-detailing-portland","HTTP Redirect","","","1.1","","https://squeegeedetail.com/exterior-detailing-shine-and-protection-","2025-05-30 15:58:39"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/ceramic-coating","text/html;charset=utf-8","200","OK","","","Ceramic Coating: Is it worth it? — Squeegee","43","388","When it comes to your car, there are a lot of options available. You can 
get an exhaust system, suspension, and more.","119","721","","","Ceramic Coating: Is it worth it?","32","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/ceramic-coating","","","","","","","","","","","","","","","","","6","1","","3","3","0","4.480","94","35","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/ceramic-coating","2025-05-30 15:58:39"
"https://squeegeedetail.com/squeegee-car-detailing-blogs/car-polishing","text/html;charset=utf-8","200","OK","","","Car Polishing — Squeegee","24","233","Car polishing is a car detailing service that will have your car looking 
like it just rolled off the showroom floor","117","660","","","Car Polishing","13","","0","","","","","","https://squeegeedetail.com/squeegee-car-detailing-blogs/car-polishing","","","","","","","","","","","","","","","","","7","1","","10","2","0","2.990","91","34","0","6","6","0","","","","","","","","","","","en-US","1.1","","https://squeegeedetail.com/squeegee-car-detailing-blogs/car-polishing","2025-05-30 15:58:40"
